Tiempo,Amplitud
11.114940643310547,750.3897178366778
11.175780534744263,749.0704538708479
11.233622312545776,747.3792164806611
11.294458866119385,746.1887558585047
11.356480598449707,745.620401188569
11.413330316543579,745.4072504514614
11.4751718044281,745.9393800282769
11.537001609802246,747.0116492976177
11.593856573104858,747.8499430576181
11.655681848526001,748.6205088861266
11.712530374526978,749.354399428931
11.774364709854126,748.9692922304588
11.835201978683472,747.403874373766
11.893048286437988,746.1634316231765
11.953884601593018,745.867772540536
12.015722036361694,746.010428190899
12.073570728302002,746.3966974946908
12.134425401687622,746.5525199293002
12.19225001335144,745.9428137783476
12.253084182739258,745.3915737394916
12.314918994903564,745.6031523489851
12.37176775932312,746.004249537331
12.433602333068848,746.5695455824903
12.495436191558838,747.5621340928204
12.585276126861572,748.3190926944822
12.642099142074585,748.6367841713648
12.703959703445435,748.7242272976205
12.761779308319092,748.3535806825711
12.822616338729858,748.0710760030695
12.884462594985962,748.59177032363
12.941298723220825,749.2984398916195
13.003098964691162,749.7735930126411
13.063936948776245,750.6263209863666
13.121782064437866,751.791337803132
13.183616161346436,752.7271956521988
13.273376226425171,753.4404533550978
13.363134860992432,753.7746693657962
13.42098093032837,753.8218330245821
13.510741472244263,754.0034273521509
13.572576999664307,753.933231305074
13.633424282073975,753.5092190287272
13.691258192062378,753.1789453332213
13.781017780303955,752.703426991617
13.842852354049683,752.0098856334733
13.899700403213501,751.3057884319087
13.961565256118774,750.365044263369
14.022404670715332,749.5319172567303
14.080265998840332,749.3736833025496
14.141087293624878,749.3706839119485
14.202924966812134,749.1281100348128
14.260769128799438,749.1921863588984
14.350528955459595,749.6432574489149
14.440295934677124,750.0545721213641
14.502122163772583,750.1060712050167
14.591881513595581,749.5034101494131
14.649733304977417,748.7643908729818
14.710572004318237,748.4006224703087
14.772398471832275,747.4835120882293
14.830243349075317,745.6956486944312
14.891080617904663,744.6890517514917
14.948925495147705,745.329040062145
15.038694143295288,746.3714602289814
15.100521802902222,747.0922936673976
15.16135859489441,747.9363572714694
15.219203472137451,748.3584522761223
15.280040740966797,747.5711276224783
15.341874361038208,746.6620335448146
15.398723602294922,746.9874153642857
15.460557699203491,747.8904404242227
15.550519943237305,748.3080880423394
15.607368469238281,748.6643926317972
15.669211387634277,749.7656717361671
15.73103952407837,751.9322323341254
15.787899494171143,755.5504745536068
15.849718809127808,760.8659463607922
15.910557270050049,767.2451463565969
15.997334957122803,773.3801973497006
16.087095737457275,778.091067150892
16.148930311203003,780.7658579018486
16.238689422607422,781.3833949552779
16.30052614212036,780.3443902814848
16.357373237609863,778.222471569389
16.419206619262695,775.4134127998874
16.476056575775146,771.9134818371406
16.566813468933105,767.462410665119
16.656572341918945,761.83924662179
16.71740984916687,755.2858406505095
16.808166027069092,748.6713086521042
16.87000346183777,743.0090540745091
16.95975089073181,738.9509355399416
17.04552435874939,736.6584257933076
17.10735774040222,735.8757447933931
17.1681969165802,736.1170965000324
17.22604012489319,736.8546470415884
17.28687810897827,737.6502349223786
17.377634286880493,738.2579292220639
17.438472509384155,738.6074184010724
17.52823233604431,738.7079112069385
17.615000247955322,738.9639865553847
17.67683482170105,740.3789511377754
17.76683282852173,743.4289399423019
17.85659146308899,747.5341148106914
17.918426513671875,751.975835428936
18.00818705558777,756.1465029244632
18.093995571136475,759.5769856998974
18.155792951583862,761.8692175490168
18.24566388130188,762.8615918372534
18.336426496505737,762.8712290220026
18.397257566452026,762.0824112437124
18.48801612854004,760.7623753918497
18.577774047851562,759.1626741982616
18.634623050689697,757.3683873158255
18.6964590549469,756.1658990824328
18.753316402435303,755.8420246606015
18.815139532089233,755.5051334670627
18.87697410583496,755.2040201183077
18.93382239341736,755.5287775748767
18.995657444000244,755.8604051548023
19.05649495124817,755.9220592907369
19.14625358581543,756.107766826454
19.204100370407104,755.8181589536555
19.293858289718628,754.3723000681218
19.355709314346313,751.7583446735754
19.413551330566406,748.7245496394651
19.50351047515869,746.5610801642017
19.564361572265625,745.1773649162673
19.626182556152344,744.0707772665285
19.683032512664795,743.5840158147471
19.74486541748047,743.249507779662
19.835113525390625,742.6436647251576
19.89196252822876,742.0637865804225
19.95379638671875,741.2866760170646
20.043555974960327,740.3224774139821
